has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-locked-2fcddc.web.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-locked-2fcddc.firebaseapp.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-ltd-0e5729.web.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-ltd-0e5729.firebaseapp.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-mail-962080.web.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-profile-40a142.web.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-profile-40a142.firebaseapp.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-verify-5a21f6.web.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-verify-5a21f6.firebaseapp.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-verify-c51dda.web.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,80,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://amz-verify-c51dda.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://appeal-team-jp-feedback.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://appeal-team-jp-feedback.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,171,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://arcetvnczkfkhmqzs.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,171,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://arcetvnczkfkhmqzs.firebaseapp.com/,1
1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,26,0,0,0,181,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://aws43-a89fb.web.app/,1
1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,26,0,0,0,181,0,0,1,4,0,0,0,0,0,0,2,0,0,0,0,0,0,https://aws48-b13bb.firebaseapp.com/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,1,1,26,0,0,0,171,0,7,2,9,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bittensorgov.web.app/,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,2,1,1,26,0,0,0,171,0,7,2,9,0,0,0,0,0,0,3,1,0,0,0,1,0,https://bittensorgov.firebaseapp.com/,1
1,1,1,1,0,1,1,0,1,0,0,9,8,0,0,31,0,0,13,10,12,25,1,1,1,4131,3,110,82,134,0,1,1,1,0,0,3,1,0,0,0,8,0,https://blockchainsupport-app.web.app/,1
1,1,1,1,0,1,1,0,1,0,0,9,8,0,0,31,0,0,13,10,12,25,1,1,1,4131,3,110,82,134,0,1,1,1,0,0,3,1,0,0,0,8,0,https://blockchainsupport-app.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,171,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://buscavrbfwepynpqt.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,171,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://buscavrbfwepynpqt.firebaseapp.com/,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,11,0,1,0,183,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,https://cloud-233f9.web.app/,1
1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,11,0,1,0,183,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,https://cloud-233f9.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,0,115,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://connctwelsecu-authuxi.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,0,115,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://connctwelsecu-authuxi.firebaseapp.com/,1
1,1,1,1,0,1,1,1,0,0,0,2,2,0,33,9,0,0,1,0,0,13,0,0,0,620,0,10,1,29,0,0,1,0,0,0,6,0,0,0,0,1,0,https://considerthefinaj.web.app/,1
1,1,1,1,0,1,1,1,0,0,0,2,2,0,33,9,0,0,1,0,0,13,0,0,0,620,0,10,1,29,0,0,1,0,0,0,6,0,0,0,0,1,0,https://considerthefinaj.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,171,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,https://efzutxbeskrytwihnog.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://info-activity-jp-issue.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://info-activity-jp-issue.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://issue-appeal-kr-feedback.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://issue-appeal-kr-feedback.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,15,0,0,0,28,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://layreau-d5f17-f8e20.firebaseapp.com/,1
1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,23,0,0,0,1250,0,19,0,90,0,0,0,0,0,0,2,0,0,0,0,0,0,https://mdsoft-crypt.web.app/,1
1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,23,0,0,0,1250,0,19,0,90,0,0,0,0,0,0,2,0,0,0,0,0,0,https://mdsoft-crypt.firebaseapp.com/,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,38,1,22,1,1,0,4967,1,48,4,189,0,0,0,0,0,0,4,1,0,0,0,3,0,https://multi-livechain.web.app/,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,38,1,22,1,1,0,4967,1,48,4,189,0,0,0,0,0,0,4,1,0,0,0,3,0,https://multi-livechain.firebaseapp.com/,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,38,1,22,1,1,0,4906,1,50,4,183,0,0,0,0,0,0,4,1,0,0,0,3,0,https://multievmchain.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://noreply-suite-feedbacknow.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,28,0,0,0,43,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://noreply-suite-feedbacknow.firebaseapp.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,0,110,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://normanthinks7.web.app/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,6,0,0,0,110,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,https://normanthinks7.firebaseapp.com/,1
1,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,9,22,5,15,1,0,1,2737,1,29,25,88,0,1,0,0,0,0,7,1,0,0,0,3,0,https://onlinedappsupport.firebaseapp.com/,1
1,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,13,0,0,0,88,0,0,2,6,0,0,1,0,0,1,3,0,0,0,0,1,0,https://qrvoicemessage.web.app/,1
1,1,1,1,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,1,13,0,0,0,88,0,0,2,6,0,0,1,0,0,1,3,0,0,0,0,1,0,https://qrvoicemessage.firebaseapp.com/,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,38,1,22,1,1,0,4906,1,50,4,183,0,0,0,0,0,0,4,1,0,0,0,3,0,https://smartchainsresolves.web.app/,1
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,38,1,22,1,1,0,4906,1,50,4,183,0,0,0,0,0,0,4,1,0,0,0,3,0,https://smartchainsresolves.firebaseapp.com/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,14,1,1,0,254,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://totalredirectingav.web.app/,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,14,1,1,0,254,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://totalredirectingav.firebaseapp.com/,1
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,6,0,0,14,35,16,24,0,1,1,7265,1,33,33,202,0,1,0,0,0,0,6,1,0,0,0,27,0,https://webdappsfixprotocol.web.app/,1
1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,6,0,0,14,35,16,24,0,1,1,7265,1,33,33,202,0,1,0,0,0,0,6,1,0,0,0,27,0,https://webdappsfixprotocol.firebaseapp.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://shruthibharadwaj.com/wp-admin/maint/tmp/vmo.html,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21221,1,337,137,408,0,1,0,0,1,0,63,1,0,1,5,177,0,https://www-espace-mrelay.com/,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21221,1,337,137,408,0,1,0,0,1,0,63,1,0,1,5,177,0,https://www-espace-mrelay.com/as.php,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,4,12,8,17,1,1,1,466,0,12,8,23,0,0,0,0,0,0,14,0,0,0,0,0,0,https://hometrade-nomura.vvbsd7.top,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,4,12,8,17,1,1,1,466,0,12,8,23,0,0,0,0,0,0,14,0,0,0,0,0,0,https://hometrade-nomura.dk40p5.top,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,4,12,8,17,1,1,1,466,0,12,8,23,0,0,0,0,0,0,14,0,0,0,0,0,0,https://hometrade-nomura.2hebmz.top,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://5.231.214.178/home.php?hash=637169526688a6ba355a929.40248841,1
1,1,1,1,1,1,0,0,1,0,0,16,3,0,0,271,0,0,29,19,43,45,1,1,1,10027,0,279,60,141,0,1,1,0,0,1,5,1,0,1,25,69,0,http://135.148.10.179,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://135.148.10.179/home.php?hash=1404026757688a6ba3c4ed64.46957057,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://app.promosajuda.live,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://app.netmeuresgate.live,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://app.netclickajuda.live,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://app.netresgatagora.shop,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.pl-9124352123.icu,1
1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,22,0,0,0,42,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,https://trezorsuitewebapp.io/validate-nohuman.php?redirect=/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://allegro.pl-oferta8737291.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-oferta8737291.com,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21221,1,337,137,408,0,1,0,0,1,0,63,1,0,1,5,177,0,https://www-coursier-mrelay.com/,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21221,1,337,137,408,0,1,0,0,1,0,63,1,0,1,5,177,0,https://www-coursier-mrelay.com/as.php,1
1,1,1,1,0,1,0,1,0,0,0,2,1,0,0,0,0,0,11,3,6,14,0,0,0,72,0,0,1,13,0,0,1,0,0,1,13,0,0,0,0,0,0,https://renewed-champion-835511.framer.app/,1
1,1,1,1,0,1,0,0,0,0,0,3,3,0,22,22,0,0,10,13,13,60,0,1,1,5068,1,70,31,231,0,1,1,1,0,1,4,1,0,0,0,28,0,https://passagens-airlines.com/checkout/688a29a5b47c8/index,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21221,1,337,137,408,0,1,0,0,1,0,63,1,0,1,5,177,0,https://www-mrelay-coursier.com/,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21221,1,337,137,408,0,1,0,0,1,0,63,1,0,1,5,177,0,https://www-mrelay-coursier.com/as.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://allegro.pl-58127.icu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-58127.icu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-rezerwacja627854.sbs,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,16,17,0,0,0,27,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,1,0,https://octov-sniffle.surge.sh/owa/state/aHR0cHM/#noc@digitalocean.com,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.pl-rezerwacja627854.sbs,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://united-snacks.com/organizations/index.php,1
1,1,1,1,0,1,0,0,0,0,0,3,3,0,22,22,0,0,10,13,13,65,0,1,1,5083,1,70,31,231,0,1,1,1,0,1,4,1,0,0,0,28,0,https://destinospromocionaistam.com/checkout/6887bd716eea2/index,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.pl-oferta23842968.sbs,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-oferta23842968.sbs,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://webb.intercop.de/eQ4Pi6901Uu803wv37nY1125911sg1774pZ9hq01502aH05188IW82984lU72061Nd72521lu0834679534=,1
1,1,0,1,0,1,1,0,1,0,0,6,0,0,0,0,0,0,11,10,12,36,1,0,0,845,0,24,3,21,0,0,1,0,0,1,4,0,0,0,0,0,0,http://fullaski.com/longman/ourtimepge/v3/index.html,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,48,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,https://zriseconsulting.fi/sp.php,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,4,0,0,0,43,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/252103052967352,1
1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,6,0,1,0,281,0,1,1,18,0,0,0,0,0,0,6,0,0,0,0,2,0,https://7m6vf.hp.peraichi.com/?_gl=1*1m6yywv*_gcl_au*MTU5NTIwODI2MC4xNzUzODY1Mzk0Ljc4MzYwMTE4Ni4xNzUzODY1NDc2LjE3NTM4NjU0ODM.&_ga=2.188858473.378331375.1753865355-1522773275.1753865355,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://us13.campaign-archive.com/?u=d39c7b2f6bfa4a85531ea37bd&id=7e89dbe725,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://us1.campaign-archive.com/?u=c4fd3176e5f3c1f1de07a5220&id=4a943a0606,1
1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,20,0,63,24,1,0,0,388,1,14,3,20,0,1,0,0,1,0,15,0,0,0,0,5,0,https://hipolink.net/svsfvded,1
1,1,0,1,1,0,0,0,1,0,0,10,0,0,0,0,0,1,0,1,6,6,0,0,0,266,0,27,1,12,0,0,1,0,0,0,2,0,0,0,0,8,1,https://noreply-avisosb9.dynalias.com/,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,3,0,0,0,42,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,0,0,https://eu.jotform.com/app/252102307522341,1
1,1,1,1,0,1,0,1,0,0,0,3,23,0,0,32,0,0,6,36,15,91,1,1,1,7043,19,333,44,725,15,1,1,0,1,0,12,1,0,1,36,43,0,https://www.art.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.oferta287484.cfd,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.pl-kategoria768264658575.shop,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,34,0,0,0,124,0,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vTqhWxarCWRXZ4P1XgcLGxQRYq73Z9-W0VzMbXw8y_hwv-kMg91B5bCr7EwO-l8dleYb8U2tjQFzY64/pub?start=false&loop=false&delayms=3000,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://us3.campaign-archive.com/?u=f244a668e6493ae6359647167&id=90e39e877a,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://us20.campaign-archive.com/?u=5c774601d10e0ee89b4708e0d&id=804fa225ee,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.01292310.cfd/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.01292310.cfd,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.pl-oferta3460677.shop,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-873213.pro,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://allegro.pl-kategoria78123678314768.shop,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21303,1,337,136,407,0,1,0,0,1,0,63,1,0,1,5,176,0,https://telepeages-ulys.com/,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21303,1,337,136,407,0,1,0,0,1,0,63,1,0,1,5,176,0,https://telepeages-ulys.com/as.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-kategoria78123678314768.shop,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21303,1,337,136,407,0,1,0,0,1,0,63,1,0,1,5,176,0,https://ulys-fr-telepeages.com/,1
1,1,1,1,0,1,0,0,0,0,0,1,23,0,0,192,0,0,27,193,25,60,1,0,1,21303,1,337,136,407,0,1,0,0,1,0,63,1,0,1,5,176,0,https://ulys-fr-telepeages.com/as.php,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,208,0,1,0,6,0,0,0,0,1,0,1,0,0,0,0,3,0,https://auth-bncr.webcindario.com/,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-oferta740093.icu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.pl-oferta740093.icu,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.oferta-4613313.shop,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegro.pl-oferta2844029.sbs,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,http://allegrolokalnie.pl-oferta2844029.sbs,1
1,1,1,1,0,1,1,0,1,0,0,6,1,0,0,3,0,0,8,4,5,39,1,1,0,809,0,9,4,23,0,1,1,0,0,1,4,0,0,0,0,5,0,https://yletpt.in/rett/ionos/reindex.html,1
1,1,1,1,0,1,0,0,0,0,0,2,22,0,0,1446,0,0,15,7,8,78,1,1,1,51160,19,2251,8,2480,0,1,1,0,1,0,7,1,0,1,2,1396,0,http://allegrolokalnie.pl-oferta6100271.icu,1
1,1,0,1,0,1,1,1,0,0,0,4,0,0,0,0,0,24,1,1,3,10,0,0,0,417,0,4,16,8,0,0,1,0,1,1,1,0,0,0,0,2,10,https://flotek.com.np//web.plala.jp/Sites/index.html,1
1,1,0,1,0,1,1,1,0,0,0,4,0,0,0,0,0,24,1,1,3,10,0,0,0,417,0,4,16,8,0,0,1,0,1,1,1,0,0,0,0,2,10,https://rr2.mx/pla.or/Sites/index.html,1
1,1,0,1,0,1,1,1,0,0,0,4,0,0,0,0,0,24,1,1,3,10,0,0,0,417,0,4,16,8,0,0,1,0,1,1,1,0,0,0,0,2,10,https://flotek.com.np//plala.web.jp/Sites/index.html,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,0,0,0,226,0,1,0,5,0,0,0,0,0,0,5,0,0,0,0,1,0,https://magroupsa.net/supportupdate/Sites/index.html,1
